code_module,code_presentation,id_student,gender,region,highest_education,final_result,module_presentation_length,days_studied,activities_engaged,total_clicks,assessments_completed,average_assessment_score
AAA,2013J,2051699,F,South West Region,Lower Than A Level,Pass,268,94.0,441.0,1734.0,0.8333333333333334,66.6
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,Fail,268,145.0,738.0,2386.0,0.8333333333333334,61.2
AAA,2013J,2065691,M,London Region,A Level or Equivalent,Withdrawn,268,34.0,248.0,1430.0,0.5,35.666666666666664
AAA,2013J,2073016,F,London Region,Lower Than A Level,Withdrawn,268,62.0,329.0,849.0,0.5,60.333333333333336
AAA,2013J,2080474,F,South Region,A Level or Equivalent,Pass,268,78.0,361.0,1146.0,0.8333333333333334,69.6
AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,Pass,268,65.0,258.0,685.0,0.8333333333333334,67.8
AAA,2013J,2084066,F,South West Region,Lower Than A Level,Fail,268,87.0,465.0,1967.0,0.6666666666666666,59.75
AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,Pass,268,53.0,197.0,701.0,0.8333333333333334,65.6
AAA,2013J,2139353,M,London Region,A Level or Equivalent,Withdrawn,268,82.0,446.0,1262.0,0.5,66.0
AAA,2013J,2143752,F,South Region,Lower Than A Level,Pass,268,83.0,352.0,1888.0,0.8333333333333334,52.6
AAA,2013J,2146792,M,North Western Region,HE Qualification,Pass,268,188.0,720.0,2385.0,0.8333333333333334,70.0
AAA,2013J,2149225,M,Scotland,A Level or Equivalent,Withdrawn,268,8.0,88.0,319.0,0.0,0.0
AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,Pass,268,110.0,821.0,3385.0,0.8333333333333334,62.2
AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,Pass,268,56.0,306.0,1454.0,0.8333333333333334,73.8
AAA,2013J,2164705,F,North Western Region,A Level or Equivalent,Fail,268,11.0,76.0,231.0,0.16666666666666666,70.0
AAA,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,Pass,268,73.0,398.0,1346.0,0.8333333333333334,69.0
AAA,2013J,2194100,F,East Anglian Region,A Level or Equivalent,Pass,268,95.0,434.0,1401.0,0.8333333333333334,67.2
AAA,2013J,2197016,F,North Western Region,HE Qualification,Pass,268,72.0,415.0,1455.0,0.8333333333333334,75.6
AAA,2013J,2208424,M,Scotland,A Level or Equivalent,Pass,268,69.0,374.0,1080.0,0.8333333333333334,71.2
AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,Pass,268,168.0,911.0,3236.0,0.8333333333333334,76.4
AAA,2013J,2255601,F,South Region,A Level or Equivalent,Withdrawn,268,82.0,618.0,2543.0,0.3333333333333333,54.5
AAA,2013J,2268379,F,East Midlands Region,A Level or Equivalent,Pass,268,118.0,624.0,1685.0,0.8333333333333334,83.0
AAA,2013J,2278464,M,South Region,Lower Than A Level,Pass,268,33.0,111.0,307.0,0.8333333333333334,51.4
AAA,2013J,2293923,M,South Region,A Level or Equivalent,Pass,268,24.0,110.0,303.0,0.8333333333333334,61.2
AAA,2013J,2312620,F,East Midlands Region,HE Qualification,Withdrawn,268,44.0,315.0,1129.0,0.5,32.0
AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,Pass,268,36.0,194.0,565.0,0.8333333333333334,57.2
AAA,2013J,2339528,F,London Region,Lower Than A Level,Distinction,268,28.0,155.0,593.0,0.8333333333333334,80.0
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,Fail,268,107.0,518.0,1814.0,0.8333333333333334,73.2
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,Fail,268,30.0,144.0,445.0,0.6666666666666666,51.5
AAA,2013J,2358969,F,East Anglian Region,A Level or Equivalent,Withdrawn,268,22.0,106.0,373.0,0.16666666666666666,68.0
AAA,2013J,2367155,F,East Anglian Region,A Level or Equivalent,Pass,268,93.0,510.0,2148.0,0.8333333333333334,75.6
AAA,2013J,2369266,F,London Region,Lower Than A Level,Pass,268,70.0,480.0,2146.0,0.8333333333333334,50.6
AAA,2013J,2376496,F,East Midlands Region,A Level or Equivalent,Pass,268,83.0,302.0,749.0,0.8333333333333334,73.4
AAA,2013J,2391984,M,South Region,A Level or Equivalent,Withdrawn,268,44.0,188.0,818.0,0.6666666666666666,73.0
AAA,2013J,2411661,F,South Region,A Level or Equivalent,Fail,268,23.0,125.0,574.0,0.8333333333333334,46.8
AAA,2013J,2411778,M,Scotland,HE Qualification,Withdrawn,268,42.0,239.0,1497.0,0.3333333333333333,80.0
AAA,2013J,2412002,M,South West Region,Lower Than A Level,Distinction,268,202.0,976.0,3344.0,0.8333333333333334,82.8
AAA,2013J,2412967,F,South Region,A Level or Equivalent,Pass,268,166.0,698.0,2458.0,0.8333333333333334,77.6
AAA,2013J,2429854,M,London Region,A Level or Equivalent,Withdrawn,268,34.0,159.0,655.0,0.16666666666666666,51.0
AAA,2013J,2437837,F,North Region,A Level or Equivalent,Pass,268,101.0,676.0,2684.0,0.8333333333333334,74.4
AAA,2013J,2449878,F,East Midlands Region,A Level or Equivalent,Pass,268,39.0,261.0,622.0,0.8333333333333334,60.6
AAA,2013J,2456480,M,Scotland,Lower Than A Level,Fail,268,21.0,73.0,183.0,0.5,24.666666666666668
AAA,2013J,2457256,M,South Region,Lower Than A Level,Pass,268,94.0,425.0,1611.0,0.8333333333333334,70.0
AAA,2013J,2460080,M,Scotland,HE Qualification,Pass,268,177.0,696.0,3424.0,0.8333333333333334,78.8
AAA,2013J,2461190,M,South Region,HE Qualification,Fail,268,53.0,238.0,967.0,0.3333333333333333,56.0
AAA,2013J,2469673,F,Yorkshire Region,Lower Than A Level,Fail,268,33.0,165.0,523.0,0.6666666666666666,44.5
AAA,2013J,2470694,F,Scotland,HE Qualification,Withdrawn,268,110.0,680.0,2176.0,0.16666666666666666,67.0
AAA,2013J,2479954,M,North Western Region,A Level or Equivalent,Pass,268,43.0,129.0,323.0,0.8333333333333334,79.6
AAA,2013J,2481901,M,Wales,Lower Than A Level,Pass,268,97.0,498.0,1949.0,0.8333333333333334,75.8
AAA,2013J,2482700,M,South Region,Lower Than A Level,Pass,268,111.0,413.0,1616.0,0.8333333333333334,55.6
AAA,2013J,2486127,F,East Anglian Region,HE Qualification,Pass,268,99.0,576.0,1690.0,0.8333333333333334,73.6
AAA,2013J,2498700,F,North Western Region,Lower Than A Level,Pass,268,150.0,852.0,2864.0,0.8333333333333334,77.2
AAA,2013J,2516503,M,South East Region,HE Qualification,Pass,268,198.0,1063.0,3070.0,0.8333333333333334,79.4
AAA,2013J,2518069,M,East Midlands Region,A Level or Equivalent,Pass,268,97.0,447.0,1617.0,0.8333333333333334,76.6
AAA,2013J,2521459,F,London Region,Lower Than A Level,Pass,268,75.0,363.0,1078.0,0.8333333333333334,60.8
AAA,2013J,2523736,M,North Western Region,A Level or Equivalent,Pass,268,76.0,228.0,470.0,0.6666666666666666,61.75
AAA,2013J,2529279,F,North Western Region,HE Qualification,Pass,268,64.0,336.0,1189.0,0.8333333333333334,78.0
AAA,2013J,2532302,F,East Anglian Region,A Level or Equivalent,Pass,268,62.0,358.0,1216.0,0.8333333333333334,63.2
AAA,2013J,2536991,M,South Region,HE Qualification,Distinction,268,95.0,392.0,1080.0,0.8333333333333334,80.8
AAA,2013J,2542724,F,West Midlands Region,Lower Than A Level,Withdrawn,268,9.0,61.0,228.0,0.0,0.0
AAA,2013J,2551220,F,South Region,Lower Than A Level,Pass,268,135.0,503.0,1327.0,0.8333333333333334,64.8
AAA,2013J,2552472,F,South Region,HE Qualification,Withdrawn,268,13.0,93.0,519.0,0.3333333333333333,53.5
AAA,2013J,2559575,M,South West Region,Lower Than A Level,Pass,268,51.0,218.0,650.0,0.8333333333333334,71.2
AAA,2013J,2562034,M,East Anglian Region,A Level or Equivalent,Pass,268,17.0,67.0,248.0,0.8333333333333334,65.4
AAA,2013J,2566163,F,South Region,A Level or Equivalent,Pass,268,83.0,416.0,1591.0,0.8333333333333334,71.8
AAA,2013J,2566592,F,South Region,A Level or Equivalent,Pass,268,82.0,387.0,1359.0,0.8333333333333334,71.8
AAA,2013J,2569324,M,South Region,A Level or Equivalent,Withdrawn,268,3.0,6.0,26.0,0.0,0.0
AAA,2013J,2574583,M,Yorkshire Region,Lower Than A Level,Pass,268,129.0,428.0,1890.0,0.8333333333333334,70.8
AAA,2013J,2576122,M,North Western Region,A Level or Equivalent,Withdrawn,268,14.0,85.0,250.0,0.16666666666666666,64.0
AAA,2013J,2578995,F,West Midlands Region,A Level or Equivalent,Pass,268,135.0,477.0,1326.0,0.8333333333333334,79.6
AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,Pass,268,121.0,729.0,2905.0,0.8333333333333334,73.6
AAA,2013J,2594139,F,South West Region,A Level or Equivalent,Pass,268,56.0,302.0,1868.0,0.8333333333333334,76.0
AAA,2013J,2598871,F,East Anglian Region,A Level or Equivalent,Pass,268,123.0,549.0,2049.0,0.8333333333333334,72.6
AAA,2013J,2599352,F,Scotland,A Level or Equivalent,Pass,268,76.0,328.0,1160.0,0.8333333333333334,76.4
AAA,2013J,2600688,M,West Midlands Region,A Level or Equivalent,Pass,268,31.0,146.0,582.0,0.8333333333333334,70.0
AAA,2013J,2606098,F,East Midlands Region,A Level or Equivalent,Pass,268,48.0,198.0,491.0,0.8333333333333334,71.4
AAA,2013J,2613116,F,London Region,Lower Than A Level,Pass,268,60.0,264.0,1181.0,0.8333333333333334,78.2
AAA,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,Pass,268,86.0,423.0,1473.0,0.8333333333333334,64.8
AAA,2013J,2620584,M,West Midlands Region,A Level or Equivalent,Fail,268,5.0,29.0,92.0,0.0,0.0
AAA,2013J,2639449,M,East Midlands Region,A Level or Equivalent,Pass,268,46.0,303.0,797.0,0.6666666666666666,56.0
AAA,2013J,2639540,F,North Western Region,A Level or Equivalent,Pass,268,132.0,789.0,1964.0,0.8333333333333334,79.4
AAA,2013J,2639641,M,South East Region,Lower Than A Level,Pass,268,151.0,628.0,2042.0,0.8333333333333334,65.6
AAA,2013J,2643002,F,South West Region,A Level or Equivalent,Pass,268,107.0,784.0,2434.0,0.8333333333333334,51.2
AAA,2013J,2645733,F,South West Region,A Level or Equivalent,Pass,268,125.0,543.0,1596.0,0.8333333333333334,82.6
AAA,2013J,2650282,M,London Region,A Level or Equivalent,Pass,268,56.0,260.0,641.0,0.8333333333333334,84.2
AAA,2013J,2664024,M,South East Region,HE Qualification,Pass,268,72.0,288.0,808.0,0.8333333333333334,63.2
AAA,2013J,2666246,M,North Western Region,A Level or Equivalent,Pass,268,46.0,231.0,612.0,0.8333333333333334,76.0
AAA,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,Fail,268,30.0,137.0,280.0,0.8333333333333334,57.2
AAA,2013J,2671132,M,London Region,HE Qualification,Pass,268,121.0,683.0,3720.0,0.8333333333333334,68.8
AAA,2013J,2676809,F,North Region,HE Qualification,Fail,268,26.0,134.0,309.0,0.5,43.333333333333336
AAA,2013J,2678643,F,South Region,A Level or Equivalent,Pass,268,105.0,582.0,2287.0,0.8333333333333334,71.4
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,Pass,268,202.0,878.0,2815.0,0.8333333333333334,78.6
AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,Pass,268,12.0,75.0,289.0,0.8333333333333334,67.8
AAA,2013J,2691206,F,West Midlands Region,A Level or Equivalent,Distinction,268,193.0,825.0,2297.0,0.8333333333333334,84.8
AAA,2013J,2691244,M,South Region,A Level or Equivalent,Pass,268,76.0,224.0,472.0,0.6666666666666666,58.25
AAA,2013J,2698257,M,East Midlands Region,Lower Than A Level,Pass,268,69.0,267.0,758.0,0.8333333333333334,67.8
AAA,2014J,6516,M,Scotland,HE Qualification,Pass,269,159.0,662.0,2791.0,0.8333333333333334,61.8
AAA,2014J,24734,F,South Region,Lower Than A Level,Pass,269,56.0,230.0,499.0,0.8333333333333334,46.8
AAA,2014J,26192,F,East Anglian Region,A Level or Equivalent,Distinction,269,118.0,659.0,2223.0,0.8333333333333334,86.2
AAA,2014J,28061,M,Yorkshire Region,Lower Than A Level,Pass,269,148.0,663.0,1590.0,0.8333333333333334,77.6
AAA,2014J,31600,F,South West Region,A Level or Equivalent,Pass,269,19.0,126.0,429.0,0.8333333333333334,54.8
AAA,2014J,46844,M,North Region,HE Qualification,Pass,269,46.0,168.0,340.0,0.8333333333333334,64.8
AAA,2014J,55104,F,West Midlands Region,A Level or Equivalent,Pass,269,75.0,526.0,1480.0,0.8333333333333334,71.0
AAA,2014J,58071,M,East Anglian Region,HE Qualification,Pass,269,149.0,791.0,3648.0,0.8333333333333334,76.0
AAA,2014J,58316,F,Wales,A Level or Equivalent,Pass,269,102.0,421.0,1295.0,0.8333333333333334,73.4
AAA,2014J,62487,F,East Midlands Region,A Level or Equivalent,Pass,269,54.0,273.0,683.0,0.8333333333333334,71.6
AAA,2014J,63165,M,South East Region,A Level or Equivalent,Pass,269,87.0,342.0,912.0,0.8333333333333334,51.4
AAA,2014J,65002,F,East Anglian Region,A Level or Equivalent,Fail,269,2.0,2.0,5.0,0.3333333333333333,67.0
AAA,2014J,75255,M,North Western Region,A Level or Equivalent,Pass,269,79.0,333.0,950.0,0.8333333333333334,81.8
AAA,2014J,79403,M,South Region,Lower Than A Level,Withdrawn,269,76.0,345.0,1782.0,0.5,60.666666666666664
AAA,2014J,85092,F,South West Region,Lower Than A Level,Pass,269,32.0,232.0,665.0,0.6666666666666666,58.0
AAA,2014J,85144,M,Scotland,A Level or Equivalent,Pass,269,75.0,304.0,656.0,0.8333333333333334,77.6
AAA,2014J,85302,M,London Region,Lower Than A Level,Pass,269,127.0,691.0,2280.0,0.8333333333333334,71.2
AAA,2014J,87431,M,South East Region,Lower Than A Level,Withdrawn,269,29.0,203.0,802.0,0.5,50.0
AAA,2014J,94961,M,South Region,Lower Than A Level,Pass,269,78.0,315.0,901.0,0.8333333333333334,63.6
AAA,2014J,95755,M,South East Region,Lower Than A Level,Withdrawn,269,43.0,127.0,381.0,0.3333333333333333,45.0
AAA,2014J,101116,F,East Anglian Region,Lower Than A Level,Pass,269,126.0,662.0,1769.0,0.8333333333333334,82.6
AAA,2014J,108872,M,London Region,HE Qualification,Pass,269,83.0,382.0,1377.0,0.8333333333333334,61.8
AAA,2014J,109155,F,South Region,HE Qualification,Pass,269,135.0,880.0,3019.0,0.8333333333333334,67.8
AAA,2014J,111512,M,Wales,A Level or Equivalent,Fail,269,21.0,143.0,439.0,0.0,0.0
AAA,2014J,117818,F,London Region,A Level or Equivalent,Pass,269,98.0,463.0,1695.0,0.8333333333333334,57.6
AAA,2014J,119902,F,South West Region,A Level or Equivalent,Withdrawn,269,81.0,651.0,2590.0,0.6666666666666666,67.0
AAA,2014J,121349,F,South West Region,A Level or Equivalent,Pass,269,98.0,451.0,2259.0,0.8333333333333334,76.0
AAA,2014J,124064,F,South East Region,A Level or Equivalent,Distinction,269,162.0,741.0,2042.0,0.8333333333333334,87.2
AAA,2014J,125018,M,South Region,HE Qualification,Pass,269,121.0,614.0,2195.0,0.8333333333333334,64.8
AAA,2014J,129955,M,West Midlands Region,A Level or Equivalent,Withdrawn,269,77.0,234.0,877.0,0.5,81.0
AAA,2014J,130034,F,East Anglian Region,A Level or Equivalent,Pass,269,103.0,634.0,1831.0,0.8333333333333334,78.4
AAA,2014J,130547,F,South Region,A Level or Equivalent,Pass,269,82.0,346.0,1252.0,0.8333333333333334,58.4
AAA,2014J,130636,M,South East Region,A Level or Equivalent,Pass,269,20.0,127.0,332.0,0.8333333333333334,60.0
AAA,2014J,131390,M,East Anglian Region,A Level or Equivalent,Pass,269,9.0,53.0,157.0,0.8333333333333334,78.6
AAA,2014J,133816,F,South Region,A Level or Equivalent,Pass,269,128.0,898.0,4000.0,0.8333333333333334,65.4
AAA,2014J,133922,M,North Region,Lower Than A Level,Pass,269,58.0,242.0,574.0,0.8333333333333334,78.2
AAA,2014J,135335,F,East Anglian Region,Lower Than A Level,Withdrawn,269,5.0,9.0,16.0,0.0,0.0
AAA,2014J,135400,F,South East Region,Lower Than A Level,Pass,269,22.0,93.0,323.0,0.8333333333333334,49.8
AAA,2014J,135471,M,East Anglian Region,Lower Than A Level,Distinction,269,127.0,640.0,2291.0,0.8333333333333334,84.0
AAA,2014J,139033,M,South East Region,A Level or Equivalent,Fail,269,60.0,287.0,790.0,0.8333333333333334,61.0
AAA,2014J,141377,M,South West Region,A Level or Equivalent,Pass,269,34.0,206.0,613.0,0.8333333333333334,49.6
AAA,2014J,141506,M,Scotland,A Level or Equivalent,Fail,269,26.0,135.0,415.0,0.16666666666666666,75.0
AAA,2014J,146503,M,East Anglian Region,Lower Than A Level,Pass,269,65.0,209.0,368.0,0.8333333333333334,63.4
AAA,2014J,147756,M,North Region,Lower Than A Level,Pass,269,80.0,362.0,1107.0,0.8333333333333334,64.6
AAA,2014J,148993,F,North Western Region,A Level or Equivalent,Pass,269,145.0,718.0,1948.0,0.8333333333333334,84.0
AAA,2014J,149741,F,Scotland,A Level or Equivalent,Pass,269,102.0,592.0,2342.0,0.8333333333333334,66.4
AAA,2014J,149962,M,West Midlands Region,A Level or Equivalent,Pass,269,17.0,69.0,141.0,0.8333333333333334,68.4
AAA,2014J,151587,F,Wales,A Level or Equivalent,Withdrawn,269,27.0,73.0,166.0,0.5,67.0
AAA,2014J,152668,F,South Region,Lower Than A Level,Withdrawn,269,34.0,241.0,765.0,0.16666666666666666,71.0
AAA,2014J,155984,F,East Anglian Region,Lower Than A Level,Pass,269,105.0,561.0,1737.0,0.8333333333333334,77.4
AAA,2014J,159954,M,East Midlands Region,A Level or Equivalent,Withdrawn,269,71.0,328.0,877.0,0.5,69.33333333333333
AAA,2014J,164944,F,East Anglian Region,A Level or Equivalent,Pass,269,121.0,572.0,1300.0,0.8333333333333334,62.4
AAA,2014J,165226,F,Wales,A Level or Equivalent,Fail,269,30.0,218.0,1062.0,0.16666666666666666,77.0
AAA,2014J,167961,M,South West Region,HE Qualification,Pass,269,124.0,614.0,2129.0,0.8333333333333334,76.0
AAA,2014J,174024,M,North Region,A Level or Equivalent,Pass,269,38.0,178.0,812.0,0.8333333333333334,60.4
AAA,2014J,174745,F,East Midlands Region,A Level or Equivalent,Pass,269,46.0,327.0,1610.0,0.8333333333333334,65.0
AAA,2014J,175772,F,East Anglian Region,HE Qualification,Withdrawn,269,72.0,571.0,3018.0,0.16666666666666666,85.0
AAA,2014J,183057,M,Wales,Lower Than A Level,Pass,269,66.0,253.0,833.0,0.8333333333333334,65.6
AAA,2014J,185350,M,Yorkshire Region,Lower Than A Level,Fail,269,30.0,91.0,236.0,0.8333333333333334,59.6
AAA,2014J,188278,M,Yorkshire Region,A Level or Equivalent,Pass,269,162.0,1098.0,3063.0,0.8333333333333334,70.8
AAA,2014J,199636,M,East Anglian Region,A Level or Equivalent,Pass,269,90.0,512.0,1836.0,0.8333333333333334,75.8
AAA,2014J,199897,M,East Midlands Region,HE Qualification,Pass,269,134.0,707.0,2135.0,0.8333333333333334,69.4
AAA,2014J,200804,M,South Region,A Level or Equivalent,Pass,269,60.0,318.0,930.0,0.8333333333333334,66.0
AAA,2014J,205494,M,South West Region,HE Qualification,Pass,269,59.0,235.0,1114.0,0.8333333333333334,66.4
AAA,2014J,228383,M,Yorkshire Region,HE Qualification,Pass,269,91.0,523.0,2386.0,0.8333333333333334,70.6
AAA,2014J,232307,M,South Region,Lower Than A Level,Pass,269,37.0,189.0,702.0,0.8333333333333334,66.2
AAA,2014J,235068,F,East Midlands Region,Lower Than A Level,Pass,269,148.0,743.0,2811.0,0.8333333333333334,59.6
AAA,2014J,235507,M,Yorkshire Region,A Level or Equivalent,Pass,269,128.0,501.0,1067.0,0.8333333333333334,56.4
AAA,2014J,236875,M,West Midlands Region,A Level or Equivalent,Pass,269,40.0,117.0,201.0,0.8333333333333334,46.4
AAA,2014J,237274,M,Yorkshire Region,A Level or Equivalent,Pass,269,164.0,811.0,2025.0,0.8333333333333334,72.4
AAA,2014J,243510,F,South West Region,Lower Than A Level,Fail,269,39.0,199.0,549.0,0.8333333333333334,43.6
AAA,2014J,244246,F,South East Region,A Level or Equivalent,Pass,269,99.0,425.0,1365.0,0.8333333333333334,67.2
AAA,2014J,248581,F,West Midlands Region,A Level or Equivalent,Distinction,269,135.0,774.0,2883.0,0.8333333333333334,85.0
AAA,2014J,252073,F,Yorkshire Region,A Level or Equivalent,Pass,269,73.0,342.0,865.0,0.8333333333333334,49.0
AAA,2014J,254625,M,Wales,A Level or Equivalent,Distinction,269,114.0,626.0,1987.0,0.8333333333333334,82.8
AAA,2014J,260623,M,South East Region,Lower Than A Level,Pass,269,86.0,403.0,1178.0,0.8333333333333334,70.2
AAA,2014J,263251,M,East Anglian Region,A Level or Equivalent,Pass,269,102.0,539.0,2485.0,0.8333333333333334,74.0
AAA,2014J,263543,M,East Anglian Region,Lower Than A Level,Pass,269,155.0,681.0,1594.0,0.8333333333333334,79.6
AAA,2014J,266524,F,South Region,A Level or Equivalent,Pass,269,38.0,183.0,359.0,0.8333333333333334,53.8
AAA,2014J,268733,M,East Anglian Region,A Level or Equivalent,Fail,269,1.0,1.0,3.0,0.0,0.0
AAA,2014J,273346,M,East Midlands Region,Lower Than A Level,Pass,269,143.0,661.0,2080.0,0.8333333333333334,81.8
AAA,2014J,274947,M,East Anglian Region,Lower Than A Level,Withdrawn,269,26.0,99.0,251.0,0.8333333333333334,54.0
AAA,2014J,275674,F,London Region,A Level or Equivalent,Withdrawn,269,117.0,618.0,2090.0,0.5,45.0
AAA,2014J,275792,F,East Anglian Region,HE Qualification,Pass,269,60.0,262.0,605.0,0.8333333333333334,73.0
AAA,2014J,277123,F,East Midlands Region,A Level or Equivalent,Fail,269,37.0,194.0,537.0,0.8333333333333334,46.0
AAA,2014J,277880,F,South East Region,A Level or Equivalent,Withdrawn,269,5.0,7.0,12.0,0.5,67.66666666666667
AAA,2014J,281077,F,East Anglian Region,HE Qualification,Pass,269,74.0,366.0,895.0,0.8333333333333334,72.4
AAA,2014J,281636,F,West Midlands Region,A Level or Equivalent,Pass,269,143.0,900.0,2682.0,0.8333333333333334,83.0
AAA,2014J,285315,M,East Anglian Region,HE Qualification,Pass,269,57.0,344.0,1157.0,0.8333333333333334,86.2
AAA,2014J,287040,F,East Anglian Region,A Level or Equivalent,Pass,269,113.0,696.0,2267.0,0.8333333333333334,72.8
AAA,2014J,287204,M,Scotland,A Level or Equivalent,Pass,269,81.0,506.0,1845.0,0.8333333333333334,73.6
AAA,2014J,287210,M,Scotland,A Level or Equivalent,Pass,269,212.0,885.0,3275.0,0.8333333333333334,73.4
AAA,2014J,288994,M,Scotland,A Level or Equivalent,Fail,269,4.0,30.0,134.0,0.0,0.0
